[waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint]
[0.000000,0.000000,0.000000,0.254962,0.189849,-0.213482,0.011271,-0.145401,-0.057783,-0.197050,0.230982,-0.144348,0.220003,0.087232,0.222245,-0.041747,0.222549]
[0.000000,0.000000,0.000000,0.255187,0.190227,-0.214322,0.012466,-0.144879,-0.059840,-0.196983,0.231131,-0.143793,0.219875,0.088535,0.221869,-0.042176,0.223314]
[0.000000,0.000000,0.000000,0.255862,0.190881,-0.214898,0.013612,-0.144951,-0.061626,-0.196993,0.231767,-0.143235,0.219236,0.089724,0.221327,-0.042754,0.223916]
[0.000000,0.000000,0.000000,0.256046,0.191019,-0.215094,0.014940,-0.145041,-0.062478,-0.197006,0.232495,-0.142302,0.218497,0.090433,0.219904,-0.043700,0.223992]
[0.000000,0.000000,0.000000,0.255996,0.190995,-0.215003,0.015988,-0.145001,-0.062985,-0.197000,0.232994,-0.141026,0.218005,0.090986,0.218033,-0.044974,0.223994]
[0.000000,0.000000,0.000000,0.256484,0.191557,-0.214872,0.016143,-0.144971,-0.064115,-0.196997,0.233095,-0.139721,0.217937,0.091984,0.216649,-0.046310,0.224567]
[0.000000,0.000000,0.000000,0.257170,0.192086,-0.215134,0.015968,-0.145025,-0.065250,-0.197003,0.232951,-0.138821,0.218012,0.093417,0.215823,-0.047138,0.225080]
[0.000000,0.000000,0.000000,0.257731,0.192080,-0.215797,0.015975,-0.145073,-0.065835,-0.197007,0.232884,-0.138318,0.218005,0.094750,0.215278,-0.047159,0.225064]
[0.000000,0.000000,0.000000,0.258387,0.191914,-0.216053,0.016016,-0.144773,-0.066209,-0.196981,0.233322,-0.137393,0.218009,0.094866,0.214566,-0.046725,0.224956]
[0.000000,0.000000,0.000000,0.258957,0.191957,-0.215982,0.016005,-0.144114,-0.066846,-0.196987,0.233949,-0.136156,0.218009,0.094094,0.214009,-0.046104,0.224985]
[0.000000,0.000000,0.000000,0.259007,0.192422,-0.216365,0.015977,-0.143403,-0.068077,-0.197101,0.233999,-0.135422,0.217926,0.093835,0.214383,-0.045440,0.225083]
[0.000000,0.000000,0.000000,0.259033,0.193087,-0.217104,0.016011,-0.142970,-0.069075,-0.196943,0.234046,-0.134921,0.218042,0.094029,0.215068,-0.044954,0.224957]
