[waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint]
[0.000000,0.000000,0.000000,-0.078000,0.000000,0.493000,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.077448,0.000000,0.492793,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.076897,0.000000,0.492586,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.076345,0.000000,0.492379,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.075793,0.000000,0.492172,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.075241,0.000000,0.491966,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.074690,0.000000,0.491759,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.074138,0.000000,0.491552,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.073586,0.000000,0.491345,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.073034,0.000000,0.491138,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.072483,0.000000,0.490931,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.071931,0.000000,0.490724,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.071379,0.000000,0.490517,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.070828,0.000000,0.490310,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.070276,0.000000,0.490103,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.070276,0.000000,0.490103,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.070828,0.000000,0.490310,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.071379,0.000000,0.490517,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.071931,0.000000,0.490724,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.072483,0.000000,0.490931,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.073034,0.000000,0.491138,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.073586,0.000000,0.491345,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.074138,0.000000,0.491552,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.074690,0.000000,0.491759,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.075241,0.000000,0.491966,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.075793,0.000000,0.492172,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.076345,0.000000,0.492379,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.076897,0.000000,0.492586,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.077448,0.000000,0.492793,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.078000,0.000000,0.493000,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.000000,0.000000,0.000000,-0.066968,0.005419,0.471258,1.194548,0.601613,-0.134194,-0.086226,0.140065,-0.005161,-0.121516,0.853613,-0.531774,-0.033226,-0.001000]
[0.000000,0.000000,0.000000,-0.055935,0.010839,0.449516,1.154097,0.577226,-0.131387,-0.089452,0.143129,-0.010323,-0.110032,0.826226,-0.506548,-0.032452,0.006000]
[0.000000,0.000000,0.000000,-0.044903,0.016258,0.427774,1.113645,0.552839,-0.128581,-0.092677,0.146194,-0.015484,-0.098548,0.798839,-0.481323,-0.031677,0.013000]
[0.000000,0.000000,0.000000,-0.033871,0.021677,0.406032,1.073194,0.528452,-0.125774,-0.095903,0.149258,-0.020645,-0.087065,0.771452,-0.456097,-0.030903,0.020000]
[0.000000,0.000000,0.000000,-0.022839,0.027097,0.384290,1.032742,0.504065,-0.122968,-0.099129,0.152323,-0.025806,-0.075581,0.744065,-0.430871,-0.030129,0.027000]
[0.000000,0.000000,0.000000,-0.011806,0.032516,0.362548,0.992290,0.479677,-0.120161,-0.102355,0.155387,-0.030968,-0.064097,0.716677,-0.405645,-0.029355,0.034000]
[0.000000,0.000000,0.000000,-0.000774,0.037935,0.340806,0.951839,0.455290,-0.117355,-0.105581,0.158452,-0.036129,-0.052613,0.689290,-0.380419,-0.028581,0.041000]
[0.000000,0.000000,0.000000,0.010258,0.043355,0.319065,0.911387,0.430903,-0.114548,-0.108806,0.161516,-0.041290,-0.041129,0.661903,-0.355194,-0.027806,0.048000]
[0.000000,0.000000,0.000000,0.021290,0.048774,0.297323,0.870935,0.406516,-0.111742,-0.112032,0.164581,-0.046452,-0.029645,0.634516,-0.329968,-0.027032,0.055000]
[0.000000,0.000000,0.000000,0.032323,0.054194,0.275581,0.830484,0.382129,-0.108935,-0.115258,0.167645,-0.051613,-0.018161,0.607129,-0.304742,-0.026258,0.062000]
[0.000000,0.000000,0.000000,0.043355,0.059613,0.253839,0.790032,0.357742,-0.106129,-0.118484,0.170710,-0.056774,-0.006677,0.579742,-0.279516,-0.025484,0.069000]
[0.000000,0.000000,0.000000,0.054387,0.065032,0.232097,0.749581,0.333355,-0.103323,-0.121710,0.173774,-0.061935,0.004806,0.552355,-0.254290,-0.024710,0.076000]
[0.000000,0.000000,0.000000,0.065419,0.070452,0.210355,0.709129,0.308968,-0.100516,-0.124935,0.176839,-0.067097,0.016290,0.524968,-0.229065,-0.023935,0.083000]
[0.000000,0.000000,0.000000,0.076452,0.075871,0.188613,0.668677,0.284581,-0.097710,-0.128161,0.179903,-0.072258,0.027774,0.497581,-0.203839,-0.023161,0.090000]
[0.000000,0.000000,0.000000,0.087484,0.081290,0.166871,0.628226,0.260194,-0.094903,-0.131387,0.182968,-0.077419,0.039258,0.470194,-0.178613,-0.022387,0.097000]
[0.000000,0.000000,0.000000,0.098516,0.086710,0.145129,0.587774,0.235806,-0.092097,-0.134613,0.186032,-0.082581,0.050742,0.442806,-0.153387,-0.021613,0.104000]
[0.000000,0.000000,0.000000,0.109548,0.092129,0.123387,0.547323,0.211419,-0.089290,-0.137839,0.189097,-0.087742,0.062226,0.415419,-0.128161,-0.020839,0.111000]
[0.000000,0.000000,0.000000,0.120581,0.097548,0.101645,0.506871,0.187032,-0.086484,-0.141065,0.192161,-0.092903,0.073710,0.388032,-0.102935,-0.020065,0.118000]
[0.000000,0.000000,0.000000,0.131613,0.102968,0.079903,0.466419,0.162645,-0.083677,-0.144290,0.195226,-0.098065,0.085194,0.360645,-0.077710,-0.019290,0.125000]
[0.000000,0.000000,0.000000,0.142645,0.108387,0.058161,0.425968,0.138258,-0.080871,-0.147516,0.198290,-0.103226,0.096677,0.333258,-0.052484,-0.018516,0.132000]
[0.000000,0.000000,0.000000,0.153677,0.113806,0.036419,0.385516,0.113871,-0.078065,-0.150742,0.201355,-0.108387,0.108161,0.305871,-0.027258,-0.017742,0.139000]
[0.000000,0.000000,0.000000,0.164710,0.119226,0.014677,0.345065,0.089484,-0.075258,-0.153968,0.204419,-0.113548,0.119645,0.278484,-0.002032,-0.016968,0.146000]
[0.000000,0.000000,0.000000,0.175742,0.124645,-0.007065,0.304613,0.065097,-0.072452,-0.157194,0.207484,-0.118710,0.131129,0.251097,0.023194,-0.016194,0.153000]
[0.000000,0.000000,0.000000,0.186774,0.130065,-0.028806,0.264161,0.040710,-0.069645,-0.160419,0.210548,-0.123871,0.142613,0.223710,0.048419,-0.015419,0.160000]
[0.000000,0.000000,0.000000,0.197806,0.135484,-0.050548,0.223710,0.016323,-0.066839,-0.163645,0.213613,-0.129032,0.154097,0.196323,0.073645,-0.014645,0.167000]
[0.000000,0.000000,0.000000,0.208839,0.140903,-0.072290,0.183258,-0.008065,-0.064032,-0.166871,0.216677,-0.134194,0.165581,0.168935,0.098871,-0.013871,0.174000]
[0.000000,0.000000,0.000000,0.219871,0.146323,-0.094032,0.142806,-0.032452,-0.061226,-0.170097,0.219742,-0.139355,0.177065,0.141548,0.124097,-0.013097,0.181000]
[0.000000,0.000000,0.000000,0.230903,0.151742,-0.115774,0.102355,-0.056839,-0.058419,-0.173323,0.222806,-0.144516,0.188548,0.114161,0.149323,-0.012323,0.188000]
[0.000000,0.000000,0.000000,0.241935,0.157161,-0.137516,0.061903,-0.081226,-0.055613,-0.176548,0.225871,-0.149677,0.200032,0.086774,0.174548,-0.011548,0.195000]
[0.000000,0.000000,0.000000,0.252968,0.162581,-0.159258,0.021452,-0.105613,-0.052806,-0.179774,0.228935,-0.154839,0.211516,0.059387,0.199774,-0.010774,0.202000]
[0.000000,0.000000,0.000000,0.264000,0.168000,-0.181000,-0.019000,-0.130000,-0.050000,-0.183000,0.232000,-0.160000,0.223000,0.032000,0.225000,-0.010000,0.209000]
[0.000000,0.000000,0.000000,0.264027,0.168000,-0.180634,-0.019529,-0.129834,-0.048812,-0.182848,0.232018,-0.160018,0.223359,0.032753,0.224825,-0.011477,0.209438]
[0.000000,0.000000,0.000000,0.264000,0.168000,-0.181000,-0.020000,-0.130000,-0.048000,-0.183000,0.232000,-0.160000,0.223000,0.034000,0.225000,-0.013000,0.210000]
[0.000000,0.000000,0.000000,0.263973,0.168000,-0.181616,-0.020471,-0.130416,-0.047188,-0.183152,0.231982,-0.159982,0.222391,0.035497,0.225175,-0.014523,0.210562]
[0.000000,0.000000,0.000000,0.264000,0.168000,-0.182000,-0.021000,-0.131000,-0.046000,-0.183000,0.232000,-0.160000,0.222000,0.037000,0.225000,-0.016000,0.211000]
[0.000000,0.000000,0.000000,0.264080,0.168000,-0.181903,-0.021588,-0.131628,-0.044312,-0.182419,0.232053,-0.160054,0.222078,0.038384,0.224224,-0.017431,0.211315]
[0.000000,0.000000,0.000000,0.264000,0.168000,-0.182000,-0.022000,-0.132000,-0.043000,-0.182000,0.232000,-0.160000,0.222000,0.040000,0.223000,-0.019000,0.212000]
[0.000000,0.000000,0.000000,0.263580,0.168000,-0.182899,-0.022051,-0.131948,-0.042814,-0.182296,0.231680,-0.159678,0.221173,0.042216,0.221554,-0.020878,0.213430]
[0.000000,0.000000,0.000000,0.263000,0.168000,-0.184000,-0.022000,-0.132000,-0.043000,-0.183000,0.231000,-0.159000,0.220000,0.045000,0.220000,-0.023000,0.215000]
[0.000000,0.000000,0.000000,0.262474,0.167999,-0.184627,-0.022083,-0.132578,-0.042682,-0.183646,0.229978,-0.157986,0.218981,0.048125,0.218435,-0.025182,0.216091]
[0.000000,0.000000,0.000000,0.262000,0.168000,-0.185000,-0.022000,-0.133000,-0.042000,-0.184000,0.229000,-0.157000,0.218000,0.051000,0.217000,-0.027000,0.217000]
[0.000000,0.000000,0.000000,0.261525,0.168002,-0.185467,-0.021491,-0.132613,-0.041335,-0.183993,0.228407,-0.156380,0.216902,0.053159,0.215831,-0.028144,0.218079]
[0.000000,0.000000,0.000000,0.261000,0.168000,-0.186000,-0.021000,-0.132000,-0.041000,-0.184000,0.228000,-0.156000,0.216000,0.055000,0.215000,-0.029000,0.219000]
[0.000000,0.000000,0.000000,0.260426,0.167993,-0.186504,-0.020951,-0.131845,-0.041105,-0.184381,0.227520,-0.155620,0.215534,0.056991,0.214493,-0.029990,0.219466]
[0.000000,0.000000,0.000000,0.260000,0.168000,-0.187000,-0.021000,-0.132000,-0.041000,-0.185000,0.227000,-0.155000,0.215000,0.059000,0.214000,-0.031000,0.220000]
[0.000000,0.000000,0.000000,0.259894,0.168027,-0.187517,-0.020703,-0.132133,-0.040245,-0.185607,0.226514,-0.154015,0.213962,0.060753,0.213324,-0.031769,0.221058]
[0.000000,0.000000,0.000000,0.260000,0.168000,-0.188000,-0.020000,-0.132000,-0.040000,-0.186000,0.226000,-0.153000,0.213000,0.062000,0.213000,-0.032000,0.222000]
[0.000000,0.000000,0.000000,0.260122,0.167897,-0.188427,-0.018986,-0.131496,-0.041289,-0.186066,0.225423,-0.152322,0.212742,0.062620,0.213460,-0.031559,0.222177]
[0.000000,0.000000,0.000000,0.260000,0.168000,-0.189000,-0.018000,-0.131000,-0.043000,-0.186000,0.225000,-0.152000,0.213000,0.063000,0.214000,-0.031000,0.222000]
[0.000000,0.000000,0.000000,0.259494,0.168508,-0.189900,-0.017354,-0.130881,-0.043849,-0.186004,0.224920,-0.151949,0.213443,0.063515,0.213959,-0.030871,0.221983]
[0.000000,0.000000,0.000000,0.259000,0.169000,-0.191000,-0.017000,-0.131000,-0.044000,-0.186000,0.225000,-0.152000,0.214000,0.064000,0.214000,-0.031000,0.222000]
[0.000000,0.000000,0.000000,0.258901,0.169072,-0.192099,-0.016724,-0.131105,-0.043941,-0.185919,0.225023,-0.152009,0.214610,0.064194,0.214828,-0.031081,0.221891]
[0.000000,0.000000,0.000000,0.259000,0.169000,-0.193000,-0.016000,-0.131000,-0.044000,-0.186000,0.225000,-0.152000,0.215000,0.064000,0.216000,-0.031000,0.222000]
[0.000000,0.000000,0.000000,0.259027,0.169081,-0.193581,-0.014501,-0.130574,-0.044389,-0.186446,0.224987,-0.152017,0.214991,0.063457,0.216980,-0.030679,0.222578]
[0.000000,0.000000,0.000000,0.259000,0.169000,-0.194000,-0.013000,-0.130000,-0.045000,-0.187000,0.225000,-0.152000,0.215000,0.063000,0.218000,-0.030000,0.223000]
[0.000000,0.000000,0.000000,0.258993,0.168481,-0.194454,-0.012273,-0.129474,-0.045630,-0.187421,0.225028,-0.151922,0.215427,0.062978,0.219378,-0.028954,0.222673]
[0.000000,0.000000,0.000000,0.259000,0.168000,-0.195000,-0.012000,-0.129000,-0.046000,-0.188000,0.225000,-0.152000,0.216000,0.063000,0.221000,-0.028000,0.222000]
[0.000000,0.000000,0.000000,0.259002,0.167996,-0.195604,-0.011656,-0.128532,-0.045966,-0.188995,0.224899,-0.152418,0.216426,0.062633,0.222632,-0.027505,0.221481]
